#Entity,Code,Year,Coal (% electricity),Gas (% electricity),Hydro (% electricity),Solar (% electricity),Wind (% electricity),Oil (% electricity),Nuclear (% electricity),Other renewables (% electricity)
Czechia,CZE,2003,61.316082285001436,1.9126937186522475,1.6699844778384205,0.00022218159358081659,0.00590833987712465,3.2620544593409595,31.24066407132004,0.5923904663761915
Czechia,CZE,2004,60.04021720695489,1.841497478538829,2.4098196426867045,0.0003472947286162017,0.011780571361410745,3.427321590371648,31.417641686671853,0.8513745286861446
Czechia,CZE,2005,60.443190583682735,1.7941821848474138,2.9047565466259804,0.0005053002887937615,0.025972923056838633,3.756985761235923,30.181317732589697,0.8930889676726084
Czechia,CZE,2006,59.35182508864491,1.873236317225051,3.04870107199684,0.0007076936182496684,0.05905416341475273,3.4327444027382055,31.136128346167,1.0976029161950054
Czechia,CZE,2007,61.29315918483129,1.5609850184633765,2.3806833185712004,0.0024235146965486142,0.1425395808830426,3.437814276418042,29.82051087826532,1.3618842278711802
Czechia,CZE,2008,58.56159806578886,1.222184321435341,2.43036394728174,0.015531825703741535,0.293733632874943,3.860421652150206,31.8764399984575,1.7397265563076647
Czechia,CZE,2009,56.277451092868624,1.1945511998856382,2.976707648308252,0.10880462400845525,0.35293413384354483,3.490131879922689,33.33471697075738,2.2647024504055326
Czechia,CZE,2010,55.028699109233195,1.6133147393431908,3.2729451048833504,0.7224153539222409,0.3936405831610644,3.5810882200979006,32.85060805245866,2.537288836900392
Czechia,CZE,2011,53.85342572905473,1.629964454431923,2.2644347512251493,2.517064245527697,0.45796233425536925,3.5327374323251775,32.62582071103898,3.118590342141078
Czechia,CZE,2012,50.77520101220655,1.7237567672751044,2.4582214700243923,2.480713436255662,0.4800853099116089,3.1783373120210374,35.010850777528645,3.892833914776997
Czechia,CZE,2013,47.84294174522249,2.37044419855078,3.1821287452363753,2.365386785449699,0.559176964086118,3.1767385157186108,35.77776479354135,4.725418252194572
Czechia,CZE,2014,47.909718971213515,2.1445089911980317,2.2453809064400607,2.4972636629926357,0.5605885313776604,3.483346070203155,35.67319536921575,5.485997497359184
Czechia,CZE,2015,49.84742140613371,2.7612910085943154,2.1745851260218445,2.7429300590795114,0.6937904199268136,3.4561827947022663,32.52119875457658,5.802600430964951
Czechia,CZE,2016,51.18026764741336,4.543233364803501,2.438709148150332,2.5989526225381767,0.6059558838627627,3.4437586971947813,29.39079361922265,5.798329016814555
Czechia,CZE,2017,48.31607950190784,4.311763723094642,2.1794617720464866,2.5570749308723175,0.6890449491548439,3.1170424286948735,33.03892176318367,5.79061093104543
Czechia,CZE,2018,47.43632758897688,4.341024904354178,1.875314211237316,2.715840856269648,0.7015374276832033,2.9218522098630486,34.44918115282223,5.558921648793604
Czechia,CZE,2019,44.149740937713965,6.734279287599265,2.1115276486006103,2.665172537576975,0.8077197158857421,2.800644998141105,35.4298103256186,5.301104548863737
Czechia,CZE,2020,39.74455612750247,7.21786554703294,2.4470334150203783,2.710957705320073,0.8542749161256571,3.719507692842915,37.227985817738315,6.077818778417242
Czechia,CZE,1985,,,2.8750365616558557,0,0,,4.124154780544037,0
Czechia,CZE,1986,,,3.0954030954030953,0,0,,10.145860145860146,0
Czechia,CZE,1987,,,3.963277381182069,0,0,,17.205286513602157,0
Czechia,CZE,1988,,,3.262660490564865,0,0,,18.366649050268908,0
Czechia,CZE,1989,,,2.5226082817705855,0,0,,19.066189679261793,0
Czechia,CZE,1990,,,1.8558184143222505,0,0,,20.116687979539645,0
Czechia,CZE,1991,,,1.7991673275178428,0,0,,20.043616177636796,0
Czechia,CZE,1992,,,2.3645286964734455,0,0,,20.66011164892989,0
Czechia,CZE,1993,,,2.324988960972793,0,0,,21.44458408342108,0.3753269250365137
Czechia,CZE,1994,,,2.4870113278255683,0,0,,22.105442466570143,0.5263606166425348
Czechia,CZE,1995,,,3.29021973145759,0,0,,20.099594063799366,0.6656038917284337
Czechia,CZE,1996,,,3.0642575906126956,0,0,,19.997821249046794,0.4544251988110244
Czechia,CZE,1997,,,2.6301123873804144,0,0,,19.341156072943438,0.764729558190656
Czechia,CZE,1998,,,2.1500077006006464,0,0,,20.295703064839053,0.9040505159402433
Czechia,CZE,1999,,,2.5984665801026408,0,0,,20.647066097817355,1.0557719656217153
Denmark,DNK,2000,46.29588493363704,24.36274782029217,0.08330093852390759,0.0027766979507969198,11.775976009329735,13.869606264230613,0,3.6097073360359957
Denmark,DNK,2001,47.248959244822736,24.588338238803594,0.07424495532044653,0.0026516055471588044,11.417813486065812,12.661416487683294,0,4.006575981756953
Denmark,DNK,2002,46.48622498344962,24.4181901512451,0.08147884096348729,0.0025462137801089777,12.417884605591485,11.809339512145439,0,4.78433569282477
Denmark,DNK,2003,54.816210713280164,21.14930578118574,0.04548703619468462,0.004332098685208058,12.045400394221007,6.53713691597896,0,5.40212706045445
Denmark,DNK,2004,46.198569979465105,24.59486874984537,0.06680026720106881,0.004948167940819911,16.28689477720874,5.655755956357159,0,7.192162101981742
Denmark,DNK,2005,42.661259173426146,24.223362577939696,0.06345527782376004,0.005517850245544351,18.247530762015167,6.044804943993836,0,8.754069414556112
Denmark,DNK,2006,53.85981451842758,20.611256056653,0.05042643222029773,0.004384907149591108,13.391506434851241,5.356164083225538,0,6.72644756747276
Denmark,DNK,2007,50.59263404212038,17.898565469528986,0.07121782480415115,0.005086987486010797,18.239393631091712,5.298097466680245,0,7.8950045782887575
Denmark,DNK,2008,47.689534629670085,19.341271575267644,0.07100720996285775,0.008193139611098974,18.92069040856456,5.396547957177191,0,8.572755079746559
Denmark,DNK,2009,48.61336338399802,18.335486353516753,0.05222219168292884,0.010994145617458703,18.472913173734984,5.392628425363494,0,9.122392326086358
Denmark,DNK,2010,43.759863080982555,20.34887670495179,0.05311602338690121,0.015508684863523546,20.09521565692185,3.9084819305680267,0,11.81893791832535
Denmark,DNK,2011,39.67172499137859,16.58287188034013,0.0478808426699034,0.04240809755088695,27.744615030275664,3.4921904523249383,0,12.418308705459896
Denmark,DNK,2012,34.32774011682571,13.657483092309535,0.05692300847154816,0.33829712650855254,33.4513550939741,3.68680059143123,0,14.481400970479315
Denmark,DNK,2013,41.13660449739498,9.838015265329977,0.03862385220756669,1.4896361200802024,32.016070677130706,3.0655347672235584,0,12.415514820633271
Denmark,DNK,2014,34.37773625216803,6.514975630460464,0.04693070574410212,1.850376060865745,40.637143988152985,3.228915827368084,0,13.3439215352406
Denmark,DNK,2015,24.56711380732805,6.305940381675147,0.062299952537318466,2.0879364348366685,48.834773200529966,3.6928150014139285,0,14.449121221678919
Denmark,DNK,2016,29.02978957054939,7.38938699027057,0.06310741955555887,2.4355560666787994,41.85461087916653,3.3614884810948986,0,15.866060592684555
Denmark,DNK,2017,20.00065460281784,6.5014494684638215,0.05757090037911574,2.420886803838609,47.61333487792124,3.2279360514899027,0,20.1781672950897
Denmark,DNK,2018,21.629877091187176,6.821039955610547,0.04892584205894113,3.1371959685395843,45.754988587426794,3.1881760243951054,0,19.419796530781852
Denmark,DNK,2019,14.101614201390635,6.202974188183445,0.04991907739013811,3.218114104052901,53.3318898687862,3.7425493739019156,0,19.35293918629477
Denmark,DNK,2020,14.609051782942844,3.6309850214860653,0.0511625581315818,4.259413714361358,56.33814717579821,3.551081887717797,0,17.56015785956215
Denmark,DNK,1985,,,0.10191110973716787,0,0.17637141550472824,,0,0.1235286178632338
Denmark,DNK,1986,,,0.0929081551958576,0,0.408016234006983,,0,0.16567538164296286
Denmark,DNK,1987,,,0.09969714073798856,0,0.5893660904851162,,0,0.2068546117352824
Denmark,DNK,1988,,,0.11685281177078324,0,1.0392062559005326,,0,0.28500685797752007
Denmark,DNK,1989,,,0.09985382873298561,0,1.8680078702712242,,0,0.5494140794915366
Denmark,DNK,1990,,,0.107786874548149,0,2.3493689120262617,,0,0.8084015591111173
Denmark,DNK,1991,,,0.06951191144073014,0,2.0254238447749753,,0,0.9715247465141418
Denmark,DNK,1992,,,0.09013002149742877,0,2.978520638221888,,0,1.695225314085213
Denmark,DNK,1993,,,0.08095615929058488,0,3.044540361393559,,0,2.1431303259471193
Denmark,DNK,1994,,,0.081101375466491,0,2.828597052312892,,0,1.4264878862572294
Denmark,DNK,1995,,,0.08264451539083628,0,3.21113491648949,,0,1.7642843544113214
Denmark,DNK,1996,,,0.03602252994307289,0.0003007060011221977,2.289950362028815,,0,1.5532302528443998
Denmark,DNK,1997,,,0.04332947660144521,0.0007209031939308367,4.3649934188810064,,0,2.201831143354729
Denmark,DNK,1998,,,0.06640608741207597,0.0009729829657447028,6.859286662758718,,0,2.622570930117051
Denmark,DNK,1999,,,0.07837676439626283,0.0022627911524496927,7.783712110041971,,0,3.389239934219394
Estonia,EST,2000,0,7.000851613661058,0.058731976624673304,0,0,92.7847766716589,0,0.15563973805538428
Estonia,EST,2001,0,7.061181185901222,0.08251797713073215,0,0,92.72662973004844,0,0.12967110691972195
Estonia,EST,2002,0,6.203823149994137,0.07036472381845901,0,0.01172745396974317,93.44435323091358,0,0.2697314413040929
Estonia,EST,2003,0,4.961118220297274,0.12796535092036615,0,0.059060931194015155,94.55655084161826,0,0.29530465597007577
Estonia,EST,2004,0,4.726319875776397,0.2135093167701863,0,0.07763975155279502,94.69138198757764,0,0.2911490683229814
Estonia,EST,2005,0,5.330547338444976,0.2155736055988777,0,0.5291352137426998,93.57854243042192,0,0.3462014117915431
Estonia,EST,2006,0,5.538544312310602,0.13872049761816907,0,0.7840174257606431,93.12769406766415,0,0.41102369664642685
Estonia,EST,2007,0,2.8218555997427517,0.17900736307437803,0,0.7446991770681577,95.98410573427309,0,0.27033212584163485
Estonia,EST,2008,0,3.9973543751043636,0.2637308886534576,0,1.261132230309226,94.13155302698479,0,0.3462294789481647
Estonia,EST,2009,0,1.2303037483254198,0.3643977435317908,0,2.227681378669267,92.614532165608,0,3.5630849638655224
Estonia,EST,2010,0,2.3372626858789145,0.20735299755482214,0,2.1366437818051818,89.61049710183285,0,5.708243432928236
Estonia,EST,2011,0,1.938928408558585,0.23288856900878876,0,2.859213632683198,88.91150110286247,0,6.057468286886942
Estonia,EST,2012,0,1.0529413917779316,0.3514651512333036,0,3.6227618518999494,86.60860781259115,0,8.364223792497675
Estonia,EST,2013,0.09793160170675196,0.6704548116846865,0.19233766575206085,0,3.9853566642567966,90.04434116929278,0,5.009578087306927
Estonia,EST,2014,0.04820936749791976,0.5544077262260771,0.21721534015646046,0,4.850505161857366,88.23921231035912,0,6.090450093903862
Estonia,EST,2015,0,0.5952038093043853,0.25536163431446207,0,6.864043929881217,84.98934393180198,0,7.296046694698917
Estonia,EST,2016,0,0.6072703223628905,0.287222449766232,0.07941290418250933,4.8745752903183375,86.88889423213897,0,7.262624801231866
Estonia,EST,2017,0.13624935862162824,0.48771077233878285,0.2012774616001326,0.1121889605195816,5.597061720649841,85.43221083473544,0,8.033300891535276
Estonia,EST,2018,0,0.4692631807532192,0.12136116743617738,0.24921111195794235,5.145713499293921,83.43984798461982,0,10.574603055938923
Estonia,EST,2019,0,0.5456776974725247,0.11926791050188268,0.41769743589168656,8.936844988215183,73.64932920118267,0,16.331182766736045
Estonia,EST,2020,0,0.8243263291393342,0.01105135531950048,0.6224436443391768,13.912648857366403,63.96495180733797,0,20.664578006497756
Estonia,EST,1985,,,0,0,0,,0,0
Estonia,EST,1986,,,0,0,0,,0,0
Estonia,EST,1987,,,0,0,0,,0,0
Estonia,EST,1988,,,0,0,0,,0,0
Estonia,EST,1989,,,0,0,0,,0,0
Estonia,EST,1990,,,0,0,0,,0,0
Estonia,EST,1991,,,0,0,0,,0,0
Estonia,EST,1992,,,0,0,0,,0,0
Estonia,EST,1993,,,0,0,0,,0,0
Estonia,EST,1994,,,0,0,0,,0,0
Estonia,EST,1995,,,0,0,0,,0,0.06902105142068332
Estonia,EST,1996,,,0,0,0,,0,0.05492694716027684
Estonia,EST,1997,,,0,0,0,,0,0.08678672163159037
Estonia,EST,1998,,,0,0,0,,0,0.14082854125102687
Estonia,EST,1999,,,0.04839685420447671,0,0,,0,0.1451905626134301
Finland,FIN,2000,12.161656225272678,14.517466621684635,21.00740900936697,0.0022583681172416332,0.11177202610713668,7.6080954071111915,32.21183813926058,12.37950420307957
Finland,FIN,2001,14.28390961991437,15.73194869576022,17.770776948461396,0.002307980497282188,0.09420328560335463,10.337895477336593,30.64702032921706,11.131937663209717
Finland,FIN,2002,17.004777705491783,15.558046657196755,14.42180737874858,0.002495979098122318,0.08565290202671763,11.059259134249642,29.83799141696359,12.029968826224808
Finland,FIN,2003,22.892388054997394,16.469959984705106,11.406945855958021,0.002494042900630171,0.1106084834328116,10.927603179577632,27.034854160335918,11.15514623809248
Finland,FIN,2004,19.27481457411063,14.893378273394447,17.607082186351224,0.0027585522949309083,0.1406078853795702,9.342968925732107,26.540988535218347,12.19740106751886
Finland,FIN,2005,9.237146351615095,15.967737521161943,19.597479653788284,0.003740639072048519,0.2416159958882827,8.342557802363881,33.08567534992072,13.524046686189742
Finland,FIN,2006,19.895354214814663,15.018098008524419,14.007415233116532,0.004118003178674337,0.18968041809175923,9.790684786758131,27.915649840400903,13.17899949511491
Finland,FIN,2007,17.161283916118,13.045195442285262,17.518653319649452,0.004709220406417448,0.23281416907171368,10.792584160416672,28.94360261860828,12.301157153444194
Finland,FIN,2008,11.042226711382808,14.329438638753999,22.224893090932543,0.00512238792633425,0.33835813959650063,8.72923737982066,29.81738894847406,13.513334703113088
Finland,FIN,2009,15.50186767131476,13.68082317676071,17.675459134848932,0.00601488070618963,0.3854205143546445,7.802547280382904,32.77880090197296,12.16906643965891
Finland,FIN,2010,18.09420161659204,14.013953552442032,16.079579446007337,0.005897009934738305,0.36623555031913346,9.412938164232559,28.37134975987199,13.655844900600167
Finland,FIN,2011,13.35548409224,12.906020685289615,17.00179218410458,0.007240595917437806,0.657655130279836,9.032752699017513,31.676924063703854,15.362130549447157
Finland,FIN,2012,10.12730238826562,9.60509998278447,24.05430927845531,0.00820257275713427,0.7052914199034399,6.722400026275645,32.797449985779345,15.979944345779163
Finland,FIN,2013,15.060427074989866,9.564949381084507,18.09083215806437,0.00909149284130189,1.090206955885391,5.996800532886608,33.26314011341792,16.924552290830036
Finland,FIN,2014,11.685578040989185,8.142884811851733,19.759207772379895,0.011433371320680065,1.6329603446671666,6.647203092367078,34.777979326836416,17.342753239587974
Finland,FIN,2015,7.490955950881978,7.600686750943726,24.533901967117718,0.01654886772664571,3.405106201345455,6.236166695247882,34.00923263247101,16.70740093426559
Finland,FIN,2016,10.182333560749491,5.457637345867736,23.067390462093982,0.032217288837324096,4.479469004883199,6.079935026958802,33.87735669774454,16.823660612864934
Finland,FIN,2017,8.725685513064796,4.916298820746769,22.006350189514382,0.07227406202754182,7.143817204501316,5.978450283093894,33.48595411937125,17.67116980768005
Finland,FIN,2018,8.274969860876492,5.994387595644428,19.006429755894274,0.12892577373468855,8.343084394347095,7.234569946201132,32.569744092377455,18.447888580924428
Finland,FIN,2019,6.639159922458589,6.155032138976716,18.09034554414513,0.13351176560612582,9.066235323336715,5.844454502432076,35.22168573584509,18.849575067199545
Finland,FIN,2020,5.104344481881206,5.6655189222184275,22.518224419597423,0.13375139288543084,11.365760266384875,4.863455439308778,34.43037981458014,15.918565263143721
Finland,FIN,1985,,,24.97133949467547,0,0,,38.31703403247358,0
Finland,FIN,1986,,,25.31237025006129,0,0,,38.704876930620244,0
Finland,FIN,1987,,,26.02225667722951,0,0,,36.79921850007544,0
Finland,FIN,1988,,,24.981073937671756,0,0,,36.30123710530743,0
Finland,FIN,1989,,,24.420066024475727,0,0,,35.528954328229545,0
Finland,FIN,1990,,,20.00966437914013,0.0009212038567919537,0,,35.15701792244405,9.499454171238627
Finland,FIN,1991,,,22.76321974194544,0.0008623751546409186,0.0010348501855691023,,33.41839888096227,8.622026796099904
Finland,FIN,1992,,,26.213242330973962,0.0010410286783860785,0.004164114713544314,,33.185072082097484,8.588486596685149
Finland,FIN,1993,,,22.09450107055356,0.0011478738470755488,0.007215207038760594,,32.45117040665989,9.770046258394457
Finland,FIN,1994,,,17.97467517188093,0.0012207119478550468,0.010986407530695422,,29.43843234408948,9.864878428603596
Finland,FIN,1995,,,20.053226700897792,0.001241967449190981,0.016766560564078242,,29.624191993695,10.258651130317501
Finland,FIN,1996,,,17.11083567581797,0.0014473822228705299,0.01592120445157583,,28.458581617533135,8.523633910484548
Finland,FIN,1997,,,17.230399534722828,0.0017354716575971483,0.024007357930093887,,30.524510708200136,11.412172375082582
Finland,FIN,1998,,,21.19068129703488,0.0018456483102822524,0.03265377779730139,,31.34762668540933,13.250335138357125
Finland,FIN,1999,,,18.259569837904486,0.002017085273593352,0.07059798457576733,,33.45631664093512,12.049202959329431
France,FRA,2000,5.045732424843134,2.1514058339373454,12.400059150394014,0.0009759243243577171,0.008998758464688427,2.261274396587611,77.57355817518639,0.5579953362626309
France,FRA,2001,3.755455196169709,2.777621076334916,13.619884492299272,0.001129864218361245,0.02406807012136482,1.9894119527321519,77.22102022572304,0.6114091224011946
France,FRA,2002,4.273245384230742,3.3179154815679466,10.909186890361593,0.0012831657456072,0.04797240855515439,1.9213167280438919,78.89012824484819,0.6389516966470327
France,FRA,2003,4.676729322402749,3.449310491862012,10.497465710477956,0.0013832504435301657,0.06905566621331553,2.0924178525860584,78.55159947571137,0.6620382303031856
France,FRA,2004,4.285485128161254,3.7011807181464893,10.471926319182248,0.001485466041469975,0.10459629199436721,1.9531909077472185,78.81709089660794,0.6650442721191703
France,FRA,2005,4.816968814033549,4.03862088209849,9.012428204953045,0.001838378684941534,0.16851425300106393,2.2359558674481734,79.04783251432872,0.6778410854520235
France,FRA,2006,4.0196149976614075,3.8213474747307545,9.88768338000713,0.0021254489194240033,0.38329028361203177,2.151790928670769,79.0595698987368,0.6745775876618396
France,FRA,2007,4.335862507831126,3.899722202392333,10.217002043515093,0.003116656139556923,0.7218946801827923,2.081909274192987,77.99267039878022,0.7478222369658969
France,FRA,2008,4.054307333343841,3.847047725052968,11.189849741424917,0.007329149778509796,1.001000622668336,1.8690478103686878,77.2515802244266,0.779837392936129
France,FRA,2009,4.082627581146228,3.863299639832053,10.739192914818124,0.03278067120134722,1.490746014315273,1.723758775555415,77.20494275112063,0.8626516520109343
France,FRA,2010,4.139163228824243,4.209865147926125,11.11271447548983,0.10986263118588256,1.7622302718020808,1.8618372263667613,75.9329751264606,0.8713518919444602
France,FRA,2011,3.1361896730929337,5.1935330461323055,8.05639546674637,0.4110216902236859,2.1788500370754877,2.1300993276969162,77.9119077293341,0.9820030296981972
France,FRA,2012,3.78320920072072,4.013072080536366,10.552751993204934,0.7809697134998516,2.677068223613782,2.144835475784827,75.03036751204371,1.0177258005958119
France,FRA,2013,4.135829864172535,3.1921216223695446,12.481975332679923,0.9013390135664436,2.7987685432016107,1.9117826729864906,73.52977871229017,1.0484042387332801
France,FRA,2014,1.986240040829839,2.3255579139400804,11.267199964421792,1.1292174992088428,3.060687599943909,1.9724134149203705,77.11515429064906,1.1435292760862252
France,FRA,2015,2.0690626332962947,3.684328162175786,9.681031845869867,1.3510664516775805,3.7326754055726377,2.0197927026532048,76.2245627193459,1.237480079408891
France,FRA,2016,1.851281528084342,6.257834667323051,10.888002433790065,1.5496742175741227,3.8264173027366213,2.013884251743835,72.15730429946684,1.4556012992812737
France,FRA,2017,2.3051046202260213,7.283231896783013,8.991789107823,1.7236614184993133,4.4255460930963455,2.118896362674106,71.63742457802724,1.514345922870951
France,FRA,2018,1.4606123717791417,5.3106498781377445,11.334715836242816,1.8349446700759557,4.965366992501917,1.8456856746079304,71.69497897250214,1.5530456041523568
France,FRA,2019,0.7810487933634661,6.653051591981203,10.139399761088715,2.2246720184886493,5.947045145487003,2.0586217077800355,70.61287750404492,1.583283477766022
France,FRA,2020,0.808967346766344,6.479621662208753,11.743336150672327,2.4956980380870073,7.4231005072740315,2.180909727499693,67.20585243907493,1.6625141284170901
France,FRA,1985,,,18.182373234012623,0,0,,65.24343228561027,0.4809992710873316
France,FRA,1986,,,17.395484974508378,0,0,,70.16489732304332,0.4590513319382127
France,FRA,1987,,,18.812829152696096,0,0,,70.26802790233295,0.4632841580514615
France,FRA,1988,,,19.69144143517459,0,0,,70.35264864104634,0.45278884078794523
France,FRA,1989,,,11.533543074199743,0,0,,74.83410782752445,0.45340313380008923
France,FRA,1990,,,12.802346280816923,0,0.0000645336552973136,,74.64771325558345,0.4546632093566028
France,FRA,1991,,,12.64435688336205,0,0.00010747417984656079,,72.73325943080418,0.46141519684780097
France,FRA,1992,,,14.872778174398615,0.0003209393515213345,0.00010560026227301844,,72.99752609249869,0.46027189257159123
France,FRA,1993,,,13.728377197714439,0.0003560344991717914,0.0005081752544387961,,77.8892633280235,0.4175948314706573
France,FRA,1994,,,16.52323074729275,0.0003939245241869867,0.0009864364981504315,,75.48860481307194,0.4523264299554593
France,FRA,1995,,,14.793211862246448,0.000412726544386312,0.0009537624880127216,,76.3202191497024,0.47119613817437295
France,FRA,1996,,,12.864093744034841,0.0005162271765764572,0.0014472592413682951,,77.39414645168075,0.4719535331263464
France,FRA,1997,,,12.632287972740059,0.0006749212512629516,0.002204647661311092,,78.34914911741981,0.5299443310814826
France,FRA,1998,,,12.144712444941677,0.0007996659338595983,0.0038134393165335356,,75.88660527777562,0.5188978164435647
France,FRA,1999,,,13.791017980015441,0.0008648627060170481,0.0070262473231572095,,74.97898464452669,0.5425955580575346
Germany,DEU,1985,59.87744338167469,5.355632360765041,3.33005117370353,0,0,1.8362441487061132,26.53243616683316,0.3146263665139494
Germany,DEU,1986,60.22496117901203,5.69393590382709,3.5472702685667463,0,0.00019100117083717722,2.605828973731609,24.923551781372417,0.304755653348155
Germany,DEU,1987,57.93663910810943,6.1895943595734355,3.8206922068506994,0,0.00037562776790711475,2.593897551282581,26.61792270331792,0.2715505715176489
Germany,DEU,1988,56.48580871059088,6.031207005743487,3.6541734547545732,0,0.001455890167645753,2.1463460796517513,28.53908701127587,0.29807200177618604
Germany,DEU,1989,55.92411136096936,6.889955400599779,3.2585475277428992,0,0.004643910315375094,1.864172767752687,28.876370176807953,0.31244012356373674
Germany,DEU,1990,56.68303327877796,6.5284597199490815,3.152391343880706,0.00018185124568103294,0.012911438443353337,1.9639934533551557,27.732314966357517,0.2609565375522822
Germany,DEU,1991,57.03210902184658,6.719459777646968,2.9339789938210585,0.00018510908478366303,0.018510908478366304,2.739614454798213,27.285079097111932,0.27229546371676827
Germany,DEU,1992,55.07597381252651,6.1319404042286605,3.4626881646303365,0.000743265503542868,0.05109950336857217,2.452776161691464,29.50764049065186,0.2895019136299471
Germany,DEU,1993,55.71807451083058,6.222515641658982,3.5969175782272655,0.0005691325282005167,0.11382650564010334,1.9160795116084064,29.120614359593105,0.31017722786928165
Germany,DEU,1994,55.00793612948493,6.8310508918968225,3.8214147579461586,0.0013245805053539543,0.17200623990953495,1.9111804434392772,28.610938915645413,0.35479834964838064
Germany,DEU,1995,53.96584708869436,7.656183346031545,4.01549119725197,0.0013039728326574404,0.27942274985516585,1.6951646824546727,28.70603050178737,0.3744264848059222
Germany,DEU,1996,53.73469472686183,8.243632264519993,3.404931342268157,0.002171281544649691,0.367670341560681,1.4768333306192316,29.242277022955875,0.37961239005625436
Germany,DEU,1997,51.568101331826966,8.708656513206016,3.431319298093148,0.0032589566993286544,0.5370036427893773,1.3397933097240025,30.83842092684728,0.411533809865224
Germany,DEU,1998,52.54721230687507,9.106506082908455,3.410161570806346,0.006281215397233036,0.8056107405194027,1.2024040903274666,29.00126880551024,0.5843324952397361
Germany,DEU,1999,50.16492869867213,9.311505821488728,3.7184905294076414,0.0053927639892791856,0.9937066444245113,1.132480437748629,30.559714974447296,0.6444352967188627
Germany,DEU,2000,50.949400286743455,8.602300940658127,4.35360352484527,0.006993740602161077,1.661013393013256,4.178760009791244,29.653460153162968,0.5944679511836917
Germany,DEU,2001,50.37800687285223,9.536082474226804,3.9862542955326457,0.01718213058419244,1.804123711340206,3.951890034364261,29.43298969072165,0.8934707903780053
Germany,DEU,2002,50.2835538752363,9.675201924729334,4.072864753394054,0.03437016669530847,2.7152431689293697,3.7979034198315866,28.321017356934185,1.099845334249871
Germany,DEU,2003,50.43866909452077,10.412183413342161,2.929978480384042,0.049660652209899014,3.178281741433537,4.188048336368151,27.329912266181093,1.4732660155603376
Germany,DEU,2004,48.831508416407914,10.29579996731492,3.28485046576238,0.09805523778395162,4.265402843601896,4.167347605817944,27.308383722830527,1.7486517404804707
Germany,DEU,2005,46.7477696674777,11.792376317923765,3.1792376317923767,0.21086780210867803,4.525547445255474,4.7201946472019465,26.43957826439578,2.3844282238442824
Germany,DEU,2006,45.61237373737374,11.884469696969695,3.1565656565656566,0.34722222222222227,4.95580808080808,4.640151515151515,26.420454545454547,2.9829545454545454
Germany,DEU,2007,46.82427107959023,12.30890464933018,3.3412135539795114,0.4885736800630418,6.382978723404255,4.633569739952718,22.14342001576044,3.877068557919622
Germany,DEU,2008,43.3044846577498,14.020456333595593,3.2100708103855227,0.6923682140047208,6.514555468135326,4.4374508261211645,23.414634146341466,4.405979543666405
Germany,DEU,2009,42.89790130267473,13.690099468979827,3.2152273165712812,1.1168684362826558,6.690718823294491,4.349018001888523,22.8281139476561,5.212052702652394
Germany,DEU,2010,41.94320357370772,14.246968730057436,3.3503509891512446,1.8666241225271218,6.158264199106574,4.594767070835993,22.431397574984047,5.408423739629866
Germany,DEU,2011,43.20987654320987,14.172839506172838,2.9135802469135803,3.226337448559671,8.213991769547325,4.411522633744856,17.77777777777778,6.074074074074074
Germany,DEU,2012,44.47119242497192,12.26127427379233,3.498635852993099,4.236880115551275,8.281174771304766,4.333172845450169,15.968544374899697,6.94912534103675
Germany,DEU,2013,45.53641965555387,10.66519197345554,3.634065413177443,4.898088165586989,8.326749881497864,4.360878495812916,15.373676726181095,7.20492968873441
Germany,DEU,2014,44.11575562700965,9.82315112540193,3.1511254019292605,5.803858520900322,9.405144694533762,4.308681672025724,15.610932475884242,7.781350482315112
Germany,DEU,2015,42.37235367372361,9.651307596513092,2.9576587795765925,6.02428393524285,12.546699875467018,4.296388542963877,14.290161892901644,7.86114570361147
Germany,DEU,2016,40.586228287841195,12.608560794044665,3.1792803970223327,5.908808933002482,12.40694789081886,4.2648883374689825,13.120347394540943,7.924937965260546
Germany,DEU,2017,37.2434017595308,13.381694705973146,3.1177650872048157,6.081185368112363,16.31424602562124,4.182744250655966,11.776508720481555,7.902454082420126
Germany,DEU,2018,35.8016943834327,12.94320677753373,2.8239723878255414,7.1854408534672105,17.257609036711642,4.047693755883277,11.923438970818953,8.016943834326954
Germany,DEU,2019,28.39874151349566,14.985924821990421,3.262129491637694,7.68339128994868,20.847822487166788,4.040404040404047,12.435833747309177,8.34575260804769
Germany,DEU,2020,23.655913978494624,16.146659615723603,3.2963158822492513,8.989952406134321,23.708796051471886,3.9661554732945534,11.33439097479288,8.901815617838887
Gibraltar,GIB,2000,0,0,0,0,0,100,0,0
Gibraltar,GIB,2001,0,0,0,0,0,100,0,0
Gibraltar,GIB,2002,0,0,0,0,0,100,0,0
Gibraltar,GIB,2003,0,0,0,0,0,100,0,0
Gibraltar,GIB,2004,0,0,0,0,0,100,0,0
Gibraltar,GIB,2005,0,0,0,0,0,100,0,0
Gibraltar,GIB,2006,0,0,0,0,0,100,0,0
Gibraltar,GIB,2007,0,0,0,0,0,100,0,0
Gibraltar,GIB,2008,0,0,0,0,0,100,0,0
Gibraltar,GIB,2009,0,0,0,0,0,100,0,0
Gibraltar,GIB,2010,0,0,0,0,0,100,0,0
Gibraltar,GIB,2011,0,0,0,0,0,100,0,0
Gibraltar,GIB,2012,0,0,0,0,0,100,0,0
Gibraltar,GIB,2013,0,0,0,0,0,100,0,0
